url,label
jam.canoe.ca/Music/Pop_Encyclopedia/L/Luba.html,good
articles.sfgate.com/2007-06-14/sports/17249414_1_jason-kendall-three-run-scoring-hits-homered,good
chouteauslanding.com/news/,good
hockey-reference.com/players/f/faubema01.html,good
rss.hsyndicate.com/index.xml,good
oce.catholic.com/index.php?title=Jean-Baptiste_Le_Moyne_Sieur_de_Bienville,good
kansascity.citysearch.com/review/34851515,good
www.ddj.com/architect/184411675,good
chrisk.myweb.uga.edu/,good
www.cprogramming.com/tutorial.html,good
mtv.com/music/artist/kingston_trio/albums.jhtml,good
charlesjshields.com/,good
bcloli.littlewhitebutterflies.org/doujin-archives/archive-magical-girl-lyrical-nanoha/,good
movieweb.com/movie/moonrise-kingdom,good
braindamage.org/htmllayoutdocs/,good
frankp316.blogspot.com/2011/11/ronda-rousey-breaks-julia-budds-arm.html,good
au.answers.yahoo.com/question/index?qid=20070507193144AAr8yzm,good
cowbell.fm/artist/Chief+Boima,good
mckinneybaseball.com/A/Alumni.html,good
troyspace2.wordpress.com/2008/09/06/1981-partial-list-of-959-names-ranks-of-p2-lodge-members/,good
wkyc.com/news/story.aspx?storyid=202806,good
fangraphs.com/not/index.php/baseball-card-tournament-brusstar-vs-winfield/,good
en.wikipedia.org/wiki/List_of_8_Simple_Rules_episodes,good
footballfanatics.com/WorldCup_Club_Atletico_Boca_Juniors,good
polobarn.com/profiles/memorials/willisallen/willisallen.html,good
bikinibabes123.blogspot.com/2010/08/taylor-matheny-miss-bikini-usa-model-of.html,good
en.wikipedia.org/wiki/MusiquePlus,good
casinocity.com/ca/qc/montreal/hipblu/,good
corkaul.com/,good
oldies.com/product-view/2199GD.html,good
naked.actors.nu/eddie_cibrian,good
en.wikipedia.org/wiki/William_Hope_Meiklejohn,good
amazon.com/Far-Away-Tom-Cruise/dp/0783226810,good
montreal.about.com/od/governmentcityservices/a/qc_elections_di.htm,good
personal.linkline.com/lesteal/,good
yasni.com/manon+cardin/check+people,good
lesbianlife.about.com/od/lesbianactors/p/LilyTomlin.htm,good
movies.yahoo.com/shop?d=hv&cf=info&id=1808403975,good
blog.sfgate.com/inoakland/2011/10/03/peralta-elementary-honored-with-national-blue-ribbon-school-award/,good
timeswv.com/local/x1372398436/Lawmakers-don-t-budge-on-10-000-permit-fee,good
baton-rouge-restaurants.info/,good
biz.yahoo.com/ic/106/106025.html,good
modot.org/stlouis/major_projects/stlouiscitycounty.htm,good
www.aiai.ed.ac.uk/~jeff/clos-guide.html,good
feeds.feedburner.com/NodeUp,good
en.wikipedia.org/wiki/The_Magnificent_Seven,good
flixster.com/actor/tommy-rall,good
ballroomdancemusic.info/,good
kmbc.com/slideshow/news/25179611/detail.html,good
nustudios.org/filmcamp/?p=117&cpage=53,good
imdb.com/name/nm0603205/,good
bgcampbell.homesincolorado.com/,good
amazon.com/Classic-Movies-Desirable-Burlesque-Featuring/dp/B0019KYB1Y,good
publicrecords.com/people-search-records/mary-gregoire,good
umanitoba.ca/faculties/human_ecology/departments/ts/index.html,good
lambiek.net/artists/t/toth_a.htm,good
www.mywebpage.net/norcrab,good
answers.yahoo.com/question/index?qid=20110208191109AA72E91,good
en.wikipedia.org/wiki/Paul_Pich%C3%A9,good
foodiewife-kitchen.blogspot.com/2009/10/bavarian-dumplings-on-halloween-no.html,good
twitter.com/danaykroyd,good
transworldnews.com/838182/c1/logibec-groupe-informatique-ltd-lgi-financial-and-strategic-swot-analysis-review-new-company-profile,good
beemp3.com/download.php?file=7247813&song=No+One+Single+Radio+Edit%5B1%5D,good
www.hobbiesandgames.com/Elixir_p/mfg0493.htm,good
www.eurosmartz.com/std.html,good
itunes.apple.com/mx/album/live-at-house-blues-cleveland/id453570107,good
mylife.com/high-schools/members/l2-55099/,good
ballparks.com/tickets/concert_tickets/roger_hodgson_tickets_montreal.htm,good
tradebit.com/filedetail.php/3683086-stu-phillips,good
internationallawoffice.com/Deals/Detail.aspx?g=d7e95cea-24a5-4496-b9cf-a94f2d8ea1ec,good
www.avancena.com/index.html,good
goliath.ecnext.com/coms2/product-compint-0000521225-page.html,good
taco.com/roots/fuller.html,good
uk.ask.com/wiki/Liberal_Party_of_Canada_leadership_conventions,good
kalinichevzilase.onsugar.com/,good
interment.net/data/canada/pe/kings/murray_old/index.htm,good
trainweb.org/sunsetfriends/,good
ohioweddingmusic.com/,good
flickr.com/photos/zlsmith/6385937119/,good
en.wikipedia.org/wiki/William_Metzger,good
www.nongnu.org/stlfreedoc/,good
wilson.agrilife.org/,good
seminaryscholarships.org/,good
wikifeet.com/Anke_Engelke,good
thefourohfive.com/news/article/howlin-rain-announce-new-album-the-russian-wilds,good
www.gnu.org/software/global/,good
johnlscott.com/officedetail.aspx?io=1125043,good
hockeyforum.com/international-hockey/19284-switzerland-2007-08-a.html,good
cme.med.mcgill.ca/php/index.php,good
worldcurlingtour.com/events.php?eventid=2266&view=Teams,good
syfanusa.com/,good
users.nsw.chariot.net.au/~mathsactivities/index.htm,good
ideamarketers.com/?Tax_Deed_Investing_A_Better_Way_to_Purchase_Property_for_Pennies_on_the_Dollar_&articleid=416633,good
squashtalk.com/profiles/jpowerprof.htm,good
zimbio.com/Hollywood/articles/482/Other+Boleyn+Girl+2008+DvDrip+aXXo,good
foodnetworkstore.com/o-series-crystal-wine-glass-travel-case-13-25-oz-by-riedel/shop/296070/,good
plsearch.com/Sam+Khal,good
shs.umsystem.edu/manuscripts/invent/0107.html,good
facebook.com/pages/Elias-Toufexis-Fan-Page/147279838661877,good
sports.espn.go.com/nhl/preview/_/id/400047341/san-jose-sharks-vs-new-jersey-devils,good
muscleshots.wordpress.com/category/michael-cadogan/,good
sacbusiness.org/,good
4scopes.com/schmidt_bender.htm,good
metal-rules.com/zine/index.php?option=content&task=view&id=703&Itemid=60,good
library.ndsu.edu/grhc/history_culture/history/iseminger.html,good
brooklynvegan.com/archives/2007/07/,good
vegassports-odds.com/201007242840/collegefootball/headlines/missouri-tigers-2010-odds-college-football-betting-picks,good
genforum.genealogy.com/beauchamp/page3.html,good
en.wikipedia.org/wiki/Lamar_Hunt_U.S._Open_Cup,good
sites.google.com/site/artistgalleryr/home/regnault-jean-baptiste,good
hockey-reference.com/players/l/,good
pensionpulse.blogspot.com/2011/11/unelected-eurocrats-hijack-sovereign.html,good
tigerden.com/~unci/spruser.html,good
digital.lib.washington.edu/findingaids/view?docId=UA19_19_0776HoltWStull.xml,good
royaltyconsulting.com/,good
filecatch.com/?q=pedal+pumping+tv,good
www.angelfire.com/me/bubble3912/goats.html,good
extrahappiness.com/happiness/?p=3653,good
tools.ietf.org/html/rfc2437,good
moosedaddyproductions.com/,good
uk.ask.com/wiki/List_of_Bradford_City_A.F.C._players_with_fewer_than_50_league_appearances,good
answers.yahoo.com/question/index?qid=20111003011226AAieLi6,good
fairus.org/site/News2?page=NewsArticle&id=19873&security=1601&news_iv_ctrl=1721,good
genforum.genealogy.com/blais/all.html,good
redbooks.sus.mcgill.ca/index.php/McGill_Medicine,good
bleacherreport.com/articles/931654-examining-comparative-success-for-the-indianapolis-colts-2007-2010-nfl-drafts,good
songkick.com/venues/1495-sprint-center,good
ticketscompared.com/sports/nfl/raiders-vs-chargers-tickets-1-1.php,good
cute-quotes-love-quotes-famous-quotes.com/,good
amazon.com/Paul-McCusker/e/B000APTHMC,good
youtube.com/watch?v=wkbRmmVGRjk,good
magicyellow.com/category/Dry_Cleaners/Corrigan_TX.html,good
freshpatents.com/Kevin-Pillay-Ogilvy-Renault-cndirk.php,good
youtube.com/watch?v=yBcqt97WCGM,good
flixster.com/actor/melissa-galianos/melissa-galianos-biography,good
onelook.com/?w=locus&ls=a,good
us.terra.com/goldcup2005/historia.html,good
youtube.com/watch?v=XZDDaHhWkkA,good
temescalquartet.com/,good
biomedexperts.com/Profile.bme/837553/Y_M_Dennis_Lo,good
home.earthlink.net/~byrens/OCBG/OCBG.htm,good
tools.ietf.org/html/rfc1835,good
montecassinosociety.org/index.php/monte-main/about/about_us/,good
usingenglish.com/quizzes/,good
en.wikipedia.org/wiki/Hutchison,good
paradiselakeresort.ca/,good
trackinfo.org/tracks.html,good
spoke.com/info/pBkzcDV/ScottBrooke,good
flickr.com/photos/empowermenttour/3812365484/,good
spotlightongames.com/review/pacific.html,good
lostinbermuda.blogspot.com/,good
radioinsight.com/blog/headlines/netgnomes/32561/99-7-kgex-kansas-city-is-now-the-point-another-flip-coming/,good
change.org/petitions/quebecor-media-sun-tv-stop-being-a-platform-for-lgbt-hate-make-amends,good
pbase.com/jabcan/galleries,good
youtube.com/watch?v=Zx-EWZ_VdPQ,good
wareseeker.com/free-journal-de-montreal-necrologie/,good
bloody-disgusting.com/news/24420,good
linkedin.com/directory/people/belanger-6.html,good
icehockey.wikia.com/wiki/Kansas_City_Scouts,good
hockeygoalies.org/bio/blackburnd.html,good
netglimse.com/celebs/pages/ralph_moody/index.shtml,good
docstoc.com/docs/58728693/Whitaker-Information,good
jigsaw.com/scid4368762/jacinthe_roy.xhtml,good
sourceforge.net/apps/mediawiki/cdk/index.php?title=JChemPaint,good
blogs.indiewire.com/theplaylist/archives/britta_for_the_win_communitys_gillian_jacobs_joins_seeking_a_friend_for_the,good
hub.motors.ebay.com/Pontiac-GTO?myr=1964-1967,good
emmytvlegends.org/interviews/people/roy-e-disney,good
ukulelevids.com/Tele-Quebec/,good
sportsthenandnow.com/tag/ncaa-basketball-tournament/,good
lyrics.com/prisoners-in-paradise-lyrics-europe.html,good
titansonline.com/schedule/2010-interactive-schedule.html,good
montreal.ctv.ca/servlet/an/local/CTVNews/20110519/mtl_habshub_habit_110518/20110519/?hub=MontrealSports,good
amazon.com/California-Concert-Hollywood-Palladium-Anniversary/dp/B003YM3ZHG,good
hotels.tripzen.com/Montreal/deals/v1?adguid=0000000000000000010500BAA7000632&network=googlesearch&creative=010301545D73859AEB5CF6781364D435&do=www.google.ca,good
www.leeds.ac.uk/textiles/CTT/,good
indianasnewscenter.com/sports/high-school/110916tailgate-130078058.html,good
mikamarikka.multiply.com/journal/item/77/Profile_of_KAT-TUN,good
histopolis.com/Place/US/OH/Allen_County/Tony_Nose_Cemetery,good
www.cs.gordon.edu/courses/cs322/lectures/history.html,good
familysearch.org/Eng/Search/ancestorsearchresults.asp?LDS=0&last_name=montague&date_range=0&date_range_index=0&standardize=N,good
facebook.com/people/Yves-Houle/576702892,good
ged.kcpt.org/,good
censusonline.us/browse/EATON/,good
focusfeatures.com/jane_eyre/videos,good
itunes.apple.com/us/album/its-about-time/id29268594,good
healthgrades.com/provider/lynn-cohen-376vg/,good
tourisme-montreal.org/blog/which-festivals/pop-montreal-basketball-game-with-arcade-fire-and-friends,good
youtube.com/watch?v=AzxWOyFd6gs,good
filmonlineforum.net/index.php?topic=5012.0,good
tea-party.thelyricarchive.com/tangents-the-tea-party-collection/,good
blogs.courant.com/stan_simpson/2009/04/geno-auriemmas-next-move.html,good
www.ecma-international.org/publications/standards/standard.htm,good
genforum.genealogy.com/crowder/page8.html,good
videophyte.com/search.php?q=The+Legend+of+Bruce+Lee++2008+,good
evri.com/person/tosio-kato-0x541db4,good
sing365.com/music/lyric.nsf/Taproot-albums/E5584C8D4BABC6F1482569F4001E884B,good
new.ca.music.yahoo.com/doobie-brothers/,good
huskersgameday.com/2010/11/01/interesting-notes-on-iowa-state-vs-nebraska/,good
starting-points.blogspot.com/2011/05/syrian-president-assad-blows-his.html,good
tools.ietf.org/html/rfc2495,good
facebook.com/pages/Are-you-going-to-school-tomorrow-No-Im-riding-my-unicorn-to-Alaska/276290105428,good
encycl.opentopia.com/A/AB/ABI,good
politicalgraveyard.com/bio/armstrong.html,good
myspace.com/invisibleeyeproductions,good
joelrothschild.com/,good
freepages.family.rootsweb.ancestry.com/~biddle/Owens.htm,good
bostonsportsrant.com/,good
imdb.com/name/nm1374746/,good
myspace.com/embers666,good
medicine.ox.ac.uk/bandolier/band15/b15-2.html,good
register.com/whois.rcmx,good
tripadvisor.com/ShowTopic-g147346-i222-k4665217-Planning_a_family_vacation_with_18_and_20_year_old-St_Maarten_St_Martin.html,good
scribd.com/doc/48712884/3-2008-State-Bar-of-California-Foundation-Report-which-Shows-780-000-Grant-to-California-ALL,good
talkfootball.co.uk/guides/footballers_diet.html,good
librarything.com/author/clewesdorothy,good
tri-cityherald.com/2011/11/17/1720995/wichita-state-1-0-vs-colorado.html,good
bringbackthemayor.com/,good
cjad.com/CJADLocalNews/entry.aspx?BlogEntryID=10281826,good
ford-trucks.com/article/idx/29/417/Ford_Excursion__Super_Duty_F250F350F450F550/article/The_20052009_Ford_F250_History_Second_and_Third_Generation_Super_Duty_Part_6.html,good
www.strw.leidenuniv.nl/~vlemming/statindx.html,good
ccab.com/,good
eddieizzard.comedytweet.com/,good
pediaview.com/openpedia/NCAA_Women%27s_Division_I_Basketball_Championship,good
music.yahoo.com/king-khan-the-shrines/,good
otal.umd.edu/guse/,good
www.gamecabinet.com/rules/Inkognito.html,good
facebook.com/pages/Peter-M-Lenkov/110461422307925,good
www.randomhouse.com/words/,good
www.erc.msstate.edu/mpl/distributions/scmos/html/dlx.html,good
tribalfootball.com/premiership-football-news,good
yellowpages.ca/bus/Quebec/Sainte-Rose/Centre-Dentaire-Longtin-Proulx/3367131.html,good
social.consimworld.com/group/limeyyankgames,good
renewableenergyworld.com/rea/blog/post/2011/03/india-and-iclei-usa-partners-in-climate-action-and-sustainability,good
imdb.com/title/tt0349683/fullcredits,good
thinkexist.com/quotes/mordecai_richler/,good
rawdzilla.com/,good
panamerika.fm/blog/edicion-especial-de-hu-hu-hu-de-natalia-lafourcade/,good
allanellenberger.com/,good
apartments-birmingham.net/,good
lexic.us/definition-of/Sir_Joseph_Banks,good
imdb.com/search/name?birth_place=New%20Zealand,good
npr.org/artists/15119515/rogue-wave,good
homesandlandofgreaterkansascity.com/Schools/MO/Kansas_City/All/Ace_Collegium_Lower_Campus/10773200,good
en.goldenmap.com/Diocese_of_Chichester,good
daylife.com/topic/Bob_Delaney,good
sourceforge.net/projects/rmfdos/,good
news.bbc.co.uk/1/hi/technology/7399868.stm,good
gesmithmd.com/,good
acimap.us/,good
openjurist.org/398/f3d/156/dotson-v-p-griesa-t-j-p,good
bradley.usd207.com/modules/cms/pages.phtml?pageid=115022,good
reunion.com/oh/lima/temple+christian+school/,good
experiencefestival.com/a/Saint_Denis_Basilica/id/408122,good
en.goldenmap.com/Kazunari_Ninomiya,good
nbcc.lockton-ins.com/,good
groups.google.com/group/fr.rec.cuisine/browse_thread/thread/7a9f35d0fd90fbcc/41e97ae9af690fea,good
tennislink.usta.com/tournaments/tournamenthome/results.aspx?T=61473,good
estiven.com/familytree/dat8.html,good
uk.linkedin.com/pub/robert-williams/a/4b3/59b,good
shermanpianoman.com/,good
en.wikipedia.org/wiki/Backgammon,good
singingfaces.com/,good
suvhyatra.com/,good
legacy.com/obituaries/thestar/obituary.aspx?n=donald-bruce-ramsay&pid=153126433,good
en.wikipedia.org/wiki/Holy_Rosary_Historic_District,good
pornqq.com/straight-porn/77568-lesa-lewis-two-clips.html?pagenumber=,good
flickr.com/photos/hecmontreal/2111360296/,good
absoluteastronomy.com/topics/Kirkcaldy,good
fulco.lib.in.us/genealogy/Tombaugh/Obituaries/Html/1998.htm,good
exriders.com/archive/topic/137596-1.html,good
repetitionr.com/repetitions/stop-global-warming/a6380bba-6c9e-102d-8483-0030483394fa/2957,good
metromodemedia.com/blogs/bloggers/TMeloche0037a.aspx,good
brookiebean.glogster.com/kamenashi-kazuya/,good
encyclopedia2.thefreedictionary.com/St.+Lawrence+Basin,good
casual-loafers.com/,good
redoaktree.org/terrell/codoc/deth1923.htm,good
montrealjourney.com/saint-josephs-oratory-of-mount-royal.htm,good
www.hbci.com/~sanderson,good
123movers.com/moving_companies/San_Francisco_CA/z-94101/s-residential/results.html,good
libpac.sdsu.edu/,good
www.devarticles.com/c/a/Visual-Basic/Accessing-the-Windows-API-in-Visual-Basic/,good
mikefergusonrecreation.com/new_vehicle_inventory.asp,good
christophermilo.com/,good
www.angelfire.com/vt/thenorthpole/cards.html,good
absoluteastronomy.com/topics/Michael_Francke,good
multichannel.com/article/444644-Golden_Globes_AMC_s_Mad_Men_Showtime_s_Dexter_HBO_s_Grey_Gardens_Are_Cable_s_Big_Winners.php,good
en.wikipedia.org/wiki/Category:1894_births,good
dickfergusons.com/,good
tonyg.3dup.net/tutorials/MAX/,good
www.2600.com/news/display.shtml?id=298,good
poemhunter.com/theodore-roethke/,good
mutigers.com/sports/m-footbl/spec-rel/091406aab.html,good
youtube.com/watch?v=l7x3QeFHR8U,good
charlotte49ers.com/ViewArticle.dbml?DB_OEM_ID=23200&ATCLID=204859584,good
southafricansettlers.info/?page_id=5114,good
www.grafx-design.com/tutorials.html,good
footballfanatics.com/NFL_Tennessee_Titans,good
fanbase.com/Gilles-Meloche,good
bucsdugout.com/2011/3/12/2046461/pirates-cut-rudy-owens-bryan-morris-justin-wilson-kyle-mcpherson,good
en.wikipedia.org/wiki/Category:Sportsperson_infobox_templates,good
mashpedia.com/2010_in_Japanese_music,good
fly.cc.fer.hr/~arsen/dis16/,good
movieberry.com/ruckus/,good
quebecgetaways.com/abitibi-temiscamingue,good
organic.wonderhowto.com/corkboard/green-blacks-organic-fair-trade-cocoa-powder-0116291/,good
ireport.cnn.com/docs/DOC-481746,good
www.3adami.net/pirch.html,good
oldbooksmith.com/register-greystoke.html,good
en.wikipedia.org/wiki/Art_M%C3%BBr,good
ratemds.com/doctor-ratings/129139/Dr-Cassandra-Joffs-Henderson-NV.html,good
freespace.virgin.net/chris.boys/,good
jigsaw.com/id39706/partners_1st_federal_credit_union_company.xhtml,good
youtube.com/watch?v=2jIktDUGQf8,good
guardian.co.uk/music/2010/oct/07/irwin-silber-obituary,good
sourceforge.net/projects/drex/,good
youtube.com/watch?v=lN6WPlljb3Y,good
hockeydb.com/ihdb/stats/pdisplay.php?pid=99420,good
icehockey.wikia.com/wiki/1994_NHL_Entry_Draft,good
twitter.com/MTLAlouettes,good
naturalmakeupartist.com/,good
celebuzz.com/photos/the-mighty-ducks-where-are-they-now/garette-ratliff-henson-although-he-2/,good
business.virgin.net/art.morris/index.html,good
www.microsoft.com/msj/1198/multilang/multilang.aspx,good
www.evinsol.co.uk/index.html,good
webinformation.co/www.transdev.ca,good
imdb.com/name/nm2929358/mediaindex,good
movies.nytimes.com/person/37412/Peter-Keleghan/filmography,good
celebritywonder.ugo.com/html/jameswoods.html,good
youtube.com/watch?v=iK8Vvg1j2jk,good
fans.stars.nhl.com/community/topic/17685-magnus-paajarvi-scott-glennie/,good
baseballprospectus.com/article.php?articleid=15061,good
old.law.columbia.edu/my_pubs/anarchism.html,good
myspace.com/fishtankensemble,good
ca.linkedin.com/directory/people/ca/baldwin-2.html,good
cand.uscourts.gov/home,good
usf.usfca.edu/ca_prize/2010recipient.html,good
designnookvincennes.com/,good
freecourtdockets.com/Dockets/TPG-IN-RE-TREMONT-SECURITIES-LAW-STATE-LAW-AND-INSURANCE-LITIGATION-1-08-cv-11117-New-York-Southern-Federal-District-Court-Docket-Page-4-27039-11081.htm,good
'www.warpspeed.com.au/cgi-bin/inf2html.cmd?..\%5Chtml\%5Cbook\%5Cddk\%5Coemlist.INF',good
landscaping-companies.com/in/new-jersey,good
hockey-reference.com/players/g/guevrjo01.html,good
urbanvillageonline.com/,good
johnlscott.com/maplevalley,good
havenfurnishings.com/,good
www.libertyindia.biz/index.htm,good
twitter.com/johnbethune,good
crossroadsinitiative.com/library_article/380/He_Descended_Into_Hell__Holy_Saturday.html,good
ehow.com/about_6697854_cognitive_behavioral-marriage-family-therapy.html,good
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-0717,good
sports.yahoo.com/nfl/players/5104,good
nhl.com/ice/player.htm?id=8450359,good
en.wikipedia.org/wiki/Jean-Baptiste-%C3%89ric_Dorion,good
myspace.com/jeanpierreroy,good
musicroom.com/se/ID_No/033233/details.html?kbid=1070,good
en.wikipedia.org/wiki/Joe_Knowland,good
members.tripod.com/~The_Ev_Web/parody.htm,good
acronyms.thefreedictionary.com/WIN,good
amazon.com/Sedona-Emergence-Awakening-Compatibility-Relationships/dp/B00344M55W,good
philpapers.org/rec/DELS-3,good
kcci.com/health/28978158/detail.html,good
libdemvoice.org/gareth-epps-writes-25157.html,good
zoominfo.com/people/Marston_Tanner_1283155694.aspx,good
sovereigngracesarnia.com/,good
murreehill.com/,good
sugarnsalt.tumblr.com/,good
24tvseriesepisodes.com/,good
biographi.ca/EN/ShowBio.asp?BioId=35988,good
cgimgolf.com/en/info-contact.htm,good
sky116688.tripod.com/pitch/rules.html,good
amazon.com/Stick-Control-George-Lawrence-Stone/dp/1892764040,good
roxywahine.tripod.com/SWOR.html,good
youtube.com/watch?v=G3yBhN-Soyk,good
music-city.org/Basil-Poledouris/,good
stubhub.com/kansas-city-royals-tickets/,good
yelp.com/biz/heb-grocery-store-austin-2,good
code.google.com/p/flexlib/,good
www.bbc.co.uk/accessibility/,good
linkedin.com/in/jacklee777,good
aspeninstitute.org/publications/identity-age-cloud-computing-next-generation-internets-impact-business-governance-socia,good
sourcewatch.org/index.php?title=Conservative_Party_of_Canada,good
www.1up.com/do/gameOverview?cId=3150533,good
troymessenger.com/2011/09/02/senior-expo-this-week/,good
www.freewebs.com/tauandtyranids/,good
mylittleshoebox.typepad.com/,good
library.brown.edu/collatoz/videos.php?task=alpha&subtask=all,good
berat.com/photos/album/skins/xmltransform.php?xml=../album.xml&xsl=album.xsl&mode=view,good
ca.linkedin.com/pub/shawn-levy/5/48/924,good
usgameshows.net/,good
thejukejoint.com/conbos19sig8.html,good
ca.linkedin.com/pub/patrick-boileau/1a/555/368,good
thewareaglereader.com/2011/10/otis-mounds-tells-arkansas-homecoming-queen-to-shut-up-wins-game/,good
askart.com/askart/artist.aspx?artist=11087447,good
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=REG&db=fgal&id=I216,good
duke.edu/web/secmod/cv.html,good
chasingthefrog.com/unmasked/michaelmyers.php,good
members.tripod.com/~Athletics_Fan/Oakland/Roster.html,good
hoovers.com/company/KPRS_Construction_Services_Inc/rtkjxri-1.html,good
www.internettrash.com/users/pacmanpoet/,good
monroe-hotel-beirut.h-rez.com/,good
alexa.com/siteinfo/emergis.nl,good
igougo.com/attractions-reviews-b67149-Montreal-La_Ronde.html,good
evri.com/person/brady-leisenring-0x70a51,good
kclibrary.org/research/kansas-city-star,good
ansealfg.org/menangels/menangels.htm,good
yelp.com/biz/trader-joes-henderson,good
historiclongbranch.com/,good
xbox360.ign.com/objects/829/829060.html,good
chevalierdesaintgeorges.homestead.com/Kay.html,good
indiamike.com/india/chennai-madras-f24/chennai-bus-routes-t61028/,good
cfeep2p.com/site/careerdetail.php?id=1,good
ww.smashits.com/albums/music-director/p1/1601/vishal-shekhar.html,good
mahalo.com/tom-watson/,good
www.snip.pl/en/,good
backstagemagicshow.com/eric/?page_id=3,good
airlinesconnection.com/about-us,good
sing365.com/music/lyric.nsf/Toni-Braxton-The-Heat-Album/6E96C2F6C5775992482568C5002F109E,good
congress.org/,good
baseball-reference.com/bullpen/Biff_Pocoroba,good
tobacco.org/ads/?tdo_code=ads_pm,good
http.cs.berkeley.edu/People/Faculty/Homepages/zadeh.html,good
absoluteastronomy.com/topics/United_States_at_the_1952_Summer_Olympics,good
markets.financialcontent.com/stocks/news/read/17817555/Research_and_Markets,good
jeffbossforpresident.org/,good
en.wikipedia.org/wiki/Sakura_Sake,good
names.whitepages.com/florida/christine/houde,good
oreilly.com/catalog/9780596009076/,good
gypsyblood.bandcamp.com/,good
playergame.org/,good
discuss.amtraktrains.com/index.php?/topic/39995-cancellation-refunds/,good
espn.go.com/nhl/team/schedule/_/name/nsh/nashville-predators,good
www.pacifier.com/~millerb1/Piratenbucht.html,good
youtube.com/watch?v=9UedD4DUSn0,good
360gametesters.com/360_test_types.html,good
cbssports.com/nhl/players/playerpage/368971/mike-cammalleri,good
en.wikipedia.org/wiki/Constellation_Records,good
www.neoseeker.com/Articles/Hardware/Features/pciexpresstech/,good
torahinmotion.org/spkrs_crnr/faculty/bioMarvinSchick.htm,good
easybourse.com/bourse/international/news/842734/refinery-status-shell-talks-with-2-buyers-for-montreal.html,good
meetup.com/nycgerman/,good
lyricsbay.com/matsumoto_jun_lyrics.html,good
mind.sourceforge.net/hci.html,good
academic.research.microsoft.com/Author/11566256/matthew-mcgue,good
portraitscanada.ca/en/members-galleries/cipa-fellows/82-bernard-poulin.html,good
www.ripra.com/iworx.htm,good
reviewsatautomotive.blogspot.com/2011/01/nuevas-fotos-y-video-del-kia.html,good
amazon.com/Murder-Whalehead-Joe-Charles-Ellis/dp/0979665507,good
wiki.answers.com/Q/Lothaire_Bluteau_lives_in_what_city,good
ebay.ca/sch/i.html?_nkw=jean+pierre+ferland,good
acp.com.au/cleo-malaysia.htm,good
booked.net/hotels/canada/montreal/parc-jarry,good
catholicnewsagency.com/new.php?n=5253,good
6lyrics.com/awaken_the_dreamers-lyrics-all_shall_perish.aspx,good
search.espn.go.com/caron-butler/,good
mychildcareguide.com/providers/ca/los-angeles/good-samaritan-hospital-preschool-center/index.php,good
skymem.com/document.aspx?name=email-2010-10-24-15-31-23.3041,good
wyattfarms.com/,good
prowrestling.about.com/od/ringresults/a/breakingpointhistory.htm,good
imdb.com/video/screenplay/vi2427453977/,good
hockeyforum.com/international-hockey/50159-switzerland-2008-09-a.html,good
americanwhitewater.org/photos/?photoid=9956,good
entohistory.tamu.edu/academichistory/students.html,good
bestbilliard.com/rules/game_rules.htm,good
forums.en.montrealalouettes.com/viewforum.php?f=2,good
planetill.com/2010/11/album-review-ne-yo-libra-scale/,good
cduniverse.com/productinfo.asp?pid=7581357,good
dallasnews.com/sports/dallas-stars/headlines/20111001-stars-address-an-issue-that-led-to-their-demise-last-season.ece,good
ca.indeed.com/Dollarama-jobs,good
phillipschevyillinois.com/jaime.html,good
houseofargentina.com/,good
cartoonbrew.com/disney/disneys-1924-letter-to-ub-iwerks.html,good
peeepl.com/people/adam-gosling/,good
tools.ietf.org/html/rfc2996,good
sportsillustrated.cnn.com/2010/football/ncaa/11/11/san-diego-state-brady-hoke/index.html,good
www.xml.com/pub/a/2001/01/17/xsl-fo/index.html,good
mtv.com/music/artist/west_kanye/albums.jhtml?albumId=2355437,good
123people.co.uk/s/paul+cohen,good
clagnut.com/archive/index.php?category_id=30,good
twitter.com/OWLSAYEAH,good
winx.name/?w=Henri_Bourassa,good
colquhounimports.com/names.htm,good
tools.ietf.org/html/rfc117,good
fans.blackhawks.nhl.com/,good
cbssports.com/nfl/players/playerpage/1618711,good
encyclopedia.com/topic/Taiwan.aspx,good
tools.ietf.org/html/rfc1662,good
archiver.rootsweb.ancestry.com/th/read/MELLOR/2006-03/1142900305,good
airport-data.com/airport/MCI/,good
eatwellmontreal.com/,good
kimboekbinder.com/,good
searchenginewatch.com/article/2064836/More-Search-and-Browsing-Fun-with-Firefox,good
aboutscotland.com/edin/articles/arthursseat.html,good
enotes.com/topic/1989_FIFA_World_Youth_Championship_squads,good
en.wikipedia.org/wiki/Left_Outside_Alone,good
www.aeromech.usyd.edu.au/wwwdocs/uav.html,good
nbcactionnews.com/subindex/entertainment/38_the_spot_kmci,good
phuket.com/belairpanwa/,good
censusonline.us/browse/STROUSE/,good
cityofrockport.com/index.aspx?NID=198,good
molsoncoorssettlement.com/?q=node/1,good
dictionary30.com/meaning/WHITTAKER,good
rbhayes.org/hayes/mssfind/274/monsarra.htm,good
discoverourtown.com/MA/Cambridge/Dining-1895.html,good
evri.com/person/kevin-oleary-0x33aa8,good
stylehive.com/tag/barrette,good
boatshowandmore.com/bsam/,good
